"filename","loc","nofe","nofeo","nofc","lof","lofmin","lofmax","lofmean","lofstd","nnimax","nnimean","nnistd","uscode","uderiv","udesc","scode","deriv","desc","het","hom","hethom","sdegmean","sdegstd","tdegmean","tdegstd","gotopbgr","gofunbgr","gostrbrl","gostrbrg","goinnbgr","goexpbgr","gostmbgr","gopambgr","goerror","logic","l_and","l_or","l_not","comp","c_lt","c_le","c_gt","c_ge","c_ne","c_eq","arith","a_plus","a_minus","a_mult","a_div","a_mod","a_shiftr","a_shiftl","bit","b_or","b_and"
"unicodedefs.h.xml",25,2,2,1,2,1,1,1,0,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"unicodeobject.c.xml",7019,26,14,13,818,0,358,9.3,39.89,3,1.21,0.45,0,3,0,0,13,0,21,0,5,0,0,0,0,11,44,0,2,29,2,0,0,0,31,17,0,14,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ucnhash.h.xml",12,1,1,1,2,1,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"inffixed.h.xml",84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"statement.h.xml",24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"unixstuff.c.xml",64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"selectmodule.c.xml",1476,33,19,26,1202,1,456,29.32,94.03,2,1.38,0.49,0,3,0,0,18,0,33,0,0,0,0,0,0,18,12,0,1,8,0,2,0,0,33,20,0,13,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MyAppDelegate.h.xml",13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"internal.h.xml",28,10,7,7,8,0,2,0.8,0.63,3,1.44,0.73,0,2,0,0,4,0,10,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,20,7,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"boolobject.h.xml",16,1,1,1,2,1,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"future.c.xml",105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"enumobject.h.xml",9,1,1,1,2,1,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"operator.c.xml",615,1,1,1,5,5,5,5,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ffi.h.xml",229,32,6,20,161,0,98,4.88,17.47,4,2.05,0.85,2,0,0,0,23,3,32,0,0,0,0,0,0,1,30,0,2,0,0,0,0,0,103,45,5,53,22,0,0,0,0,2,22,0,0,0,0,0,0,0,0,0,0,0
"cache.h.xml",27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"mappings_cn.h.xml",4093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"pymacconfig.h.xml",33,5,1,3,22,1,9,3.67,3.27,2,1.8,0.45,0,1,0,0,4,0,5,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,7,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"genobject.h.xml",20,1,1,1,2,1,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rangeobject.c.xml",247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"cgensupport.c.xml",252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"_codecsmodule.c.xml",851,3,2,3,679,2,593,75.44,194.38,2,1.43,0.53,0,3,0,0,1,0,1,1,1,0,0,0,0,3,4,0,2,0,0,0,0,0,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"graminit.c.xml",2142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"pyfpe.h.xml",20,3,3,2,12,1,8,3,3.37,1,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"bytearrayobject.c.xml",2658,3,3,1,26,1,10,6.5,4.04,1,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ffi__4.c.xml",169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"cursor.h.xml",36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"readline.c.xml",719,19,12,14,123,0,43,3.62,7.95,2,1.21,0.41,0,2,0,0,10,0,18,0,1,0,0,0,0,13,9,0,2,8,0,2,0,0,21,13,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"funcobject.h.xml",38,1,1,1,2,1,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ffitarget__8.h.xml",14,1,1,1,8,8,8,8,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"amigaconfig.h.xml",31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"getcopyright.c.xml",18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"iterobject.c.xml",195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"_Icnmodule.c.xml",1454,63,1,63,1314,1,1122,19.91,138.57,2,1.94,0.24,0,0,0,0,62,0,63,0,0,0,0,0,0,1,64,0,1,0,0,0,0,0,187,62,0,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"weakrefobject.c.xml",689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"myreadline.c.xml",144,9,8,5,36,1,7,2.4,2.13,2,1.15,0.38,0,0,0,0,1,0,9,0,0,0,0,0,0,3,3,0,0,6,0,0,0,3,5,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"getpathp__1.c.xml",258,9,7,5,10,0,1,0.91,0.3,2,1.14,0.38,0,0,0,0,2,0,9,0,0,0,0,0,0,5,4,0,0,2,0,0,0,0,11,2,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"bsddbmodule.c.xml",738,7,7,5,59,1,6,2.68,1.94,1,1,0,0,3,0,0,2,0,3,3,1,0,0,0,0,7,5,2,1,7,0,0,0,0,5,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"atof.c.xml",41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"unicodeobject.h.xml",663,19,2,12,627,0,384,29.86,84.8,3,2.18,0.53,0,2,0,0,17,0,19,0,0,0,0,0,0,18,3,0,0,0,0,0,0,0,72,25,0,47,5,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0
"cmathmodule.c.xml",838,5,5,3,5,1,1,1,0,1,1,0,0,1,0,0,2,0,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,7,2,0,5,3,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0
"tokenizer_pgen.c.xml",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"metagrammar.h.xml",13,1,1,1,2,1,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"noddy2.c.xml",153,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ffitarget__7.h.xml",27,6,4,4,14,1,9,2.33,3.27,2,1.25,0.5,1,0,0,1,2,0,6,0,0,0,0,0,0,4,0,0,2,0,0,0,0,0,8,2,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"getpath_riscos.c.xml",47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"mappings_kr.h.xml",3246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ffitarget__18.h.xml",14,1,1,1,8,8,8,8,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"stropmodule.c.xml",1014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"zutil.h.xml",191,55,31,48,70,0,9,1.27,1.43,3,1.5,0.66,5,5,3,4,19,10,55,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,118,53,20,45,10,0,0,4,4,6,2,0,0,0,0,0,0,0,0,0,0,0
"md5module.c.xml",219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ffitarget.h.xml",14,4,2,4,6,1,2,1.5,0.58,2,1.67,0.58,0,0,0,0,3,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,8,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"sliceobject.h.xml",23,1,1,1,2,1,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"asdl.c.xml",48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"pystrtod.c.xml",257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"microprotocols.h.xml",14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"main.c.xml",491,21,17,12,60,0,14,2.07,2.59,2,1.14,0.36,2,1,1,1,1,5,21,0,0,0,0,0,0,8,11,0,0,10,0,0,0,0,32,10,6,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"dynload_shlib.c.xml",117,16,10,9,29,0,4,1.53,1.17,3,1.42,0.67,0,3,1,0,7,2,16,0,0,0,0,0,0,7,2,0,8,2,0,0,0,0,34,16,2,16,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"longintrepr.h.xml",27,2,2,2,3,1,1,1,0,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
"dynload_os2.c.xml",35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"_Qdmodule.c.xml",6335,333,1,331,5654,1,4727,16.78,258.98,2,1.99,0.12,0,0,0,0,332,0,333,0,0,0,0,0,0,3,333,0,1,0,0,0,0,0,995,332,0,663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"python.c.xml",13,1,1,1,4,1,3,2,1.41,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"imageop.c.xml",643,5,3,3,6,0,2,1.2,0.84,2,1.33,0.58,0,0,0,0,2,0,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,6,2,0,4,6,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0
"rotatingtree.h.xml",14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"_Qtmodule.c.xml",25505,1145,1,1145,23199,1,20273,20.19,600.08,2,2,0.06,0,0,0,0,1144,0,1144,1,0,0,0,0,0,2,1146,0,1,0,0,0,0,0,3432,1144,0,2288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"_Dragmodule.c.xml",995,36,2,34,912,1,842,22.8,132.87,2,1.92,0.27,0,0,0,0,34,0,36,0,0,0,0,0,0,5,35,0,0,0,0,0,0,0,103,34,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"iasciitab.h.xml",33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"dl_nt.c.xml",21,1,1,1,16,16,16,16,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"future_builtins.c.xml",64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"_localemodule.c.xml",600,23,11,22,302,1,71,9.44,18.88,2,1.42,0.5,2,0,0,3,12,0,23,0,0,0,0,0,0,12,5,0,15,0,0,0,0,0,20,12,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"cPickle.c.xml",4326,5,5,5,155,1,86,12.92,23.67,1,1,0,0,0,0,0,0,0,4,0,1,0,0,0,0,6,1,0,0,4,1,0,0,0,3,0,0,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"bufferobject.c.xml",686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"binascii.c.xml",943,2,2,1,80,1,68,26.67,36.14,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"fileobject.c.xml",2053,52,42,30,352,0,102,5.25,13.58,3,1.15,0.42,0,7,1,0,28,1,52,0,0,0,0,0,0,8,45,0,1,13,0,0,0,0,165,77,1,87,27,5,0,0,22,6,0,0,0,0,0,0,0,0,0,0,0,0
"timefuncs.h.xml",8,1,1,1,2,1,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"alg_jisx0201.h.xml",7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"demo.c.xml",30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"cobject.c.xml",123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ppc-ffi_darwin.c.xml",1122,16,1,6,1031,0,512,17.47,76.7,3,2.13,0.43,1,0,0,1,0,15,13,2,1,0,0,0,0,8,12,0,0,36,3,0,0,0,55,24,16,15,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
"frozen_dllmain.c.xml",58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"_Sndihooks.c.xml",378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"uncompr.c.xml",31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OSATerminology.c.xml",74,1,1,1,58,8,50,29,29.7,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"fmmodule.c.xml",206,1,1,0,4,1,3,2,1.41,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"_codecs_tw.c.xml",86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"getmtime_riscos.c.xml",15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ffi__5.c.xml",171,2,2,1,14,1,8,4.67,3.51,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"posixmodule.c.xml",7178,584,219,462,5102,0,473,6.71,26.57,6,1.59,0.66,12,32,5,8,348,44,583,0,1,0,0,0,0,146,257,4,326,9,0,6,4,8,839,529,69,241,7,0,0,4,1,1,2,0,0,0,0,0,0,0,0,0,0,0
"pystate.c.xml",403,10,5,8,118,0,73,5.9,16.07,2,1.29,0.47,0,1,0,0,6,0,10,0,0,0,0,0,0,6,6,0,0,8,0,0,0,0,9,6,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"pystrcmp.h.xml",16,3,3,3,6,1,2,1.5,0.58,1,1,0,1,0,0,2,0,0,3,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,3,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"cellobject.h.xml",18,1,1,1,2,1,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"descrobject.h.xml",64,1,1,1,2,1,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"pyconfig__3.h.xml",81,3,3,3,3,0,2,1,1,1,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"timemodule.c.xml",783,50,29,32,345,0,77,6.05,12.01,3,1.43,0.64,0,9,0,0,34,0,50,0,0,0,0,0,0,24,25,2,4,2,0,0,0,0,215,111,0,104,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"testcapi_long.h.xml",112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gestaltmodule.c.xml",23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"cStringIO.c.xml",588,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"pyarena.c.xml",132,1,1,1,16,0,5,3.2,2.17,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"_struct.c.xml",1737,16,13,8,309,1,47,6.87,9.09,2,1.09,0.29,0,0,0,0,3,0,13,1,2,0,0,0,0,12,19,0,5,9,0,0,0,0,10,3,0,7,6,2,0,2,0,1,2,0,0,0,0,0,0,0,0,0,0,0
"object.h.xml",409,14,14,8,51,1,10,2.83,2.55,1,1,0,0,2,0,0,2,0,14,0,0,0,0,0,0,13,4,0,1,0,0,0,0,0,9,2,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"doscript.h.xml",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
