"filename","loc","nofe","nofeo","nofc","lof","lofmin","lofmax","lofmean","lofstd","nnimax","nnimean","nnistd","uscode","uderiv","udesc","scode","deriv","desc","het","hom","hethom","sdegmean","sdegstd","tdegmean","tdegstd","gotopbgr","gofunbgr","gostrbrl","gostrbrg","goinnbgr","goexpbgr","gostmbgr","gopambgr","goerror","logic","l_and","l_or","l_not","comp","c_lt","c_le","c_gt","c_ge","c_ne","c_eq","arith","a_plus","a_minus","a_mult","a_div","a_mod","a_shiftr","a_shiftl","bit","b_or","b_and"
"descrobject.c.xml",1112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"win32.c.xml",101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"glmodule.c.xml",5784,2,2,1,12,1,6,4,2.65,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ascii.h.xml",79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"crc32.h.xml",435,1,1,1,378,378,378,378,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"intobject.h.xml",36,3,3,3,4,1,1,1,0,1,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ffi__7.c.xml",396,4,4,4,51,1,7,2.43,2.16,1,1,0,0,0,0,0,0,0,3,0,1,0,0,0,0,4,6,0,0,7,4,0,0,0,2,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"ffi__13.c.xml",167,3,2,2,3,0,2,1,1,2,1.5,0.71,0,0,0,0,1,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,1,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"pythonrun.c.xml",1426,24,20,20,121,0,27,3.1,5.09,2,1.11,0.32,0,4,0,0,5,0,24,0,0,0,0,0,0,9,30,0,0,0,0,0,0,0,14,8,0,6,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"dlfcn__1.h.xml",5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"grammar.h.xml",58,1,1,1,2,1,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"linuxaudiodev.c.xml",389,6,4,5,7,1,2,1.17,0.41,2,1.5,0.58,0,0,0,0,3,0,6,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,9,4,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"boolobject.c.xml",157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"nametab.h.xml",150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ffitarget__5.h.xml",20,4,3,3,10,1,6,2.5,2.38,2,1.33,0.58,0,0,0,0,1,0,4,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,4,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Python.h.xml",120,18,18,18,18,1,1,1,0,1,1,0,0,3,0,0,3,0,18,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,17,5,0,12,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"pystate.h.xml",90,6,6,5,7,1,1,1,0,1,1,0,0,0,0,0,0,0,6,0,0,0,0,0,0,1,4,0,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ffitarget__6.h.xml",36,6,3,4,16,1,7,2.67,2.25,2,1.6,0.55,0,0,0,0,3,0,6,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,8,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"syslogmodule.c.xml",133,6,6,6,6,1,1,1,0,1,1,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ffi__16.c.xml",897,7,7,4,179,1,46,8.52,10.9,1,1,0,0,0,0,0,0,0,6,0,1,0,0,0,0,3,2,0,0,15,1,0,0,0,8,0,0,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"spwdmodule.c.xml",143,4,4,3,102,1,58,17,22.42,1,1,0,1,0,0,1,0,0,4,0,0,0,0,0,0,4,0,0,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"stringobject.h.xml",94,1,1,1,2,1,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"traceback.h.xml",20,1,1,1,2,1,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"importexc.c.xml",12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"tupleobject.h.xml",25,1,1,1,2,1,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"timing.h.xml",17,4,2,2,4,0,2,1,0.82,2,1.5,0.71,0,0,0,0,2,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,6,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"_lsprof.c.xml",716,12,7,7,57,1,16,4.38,5.92,2,1.38,0.52,0,1,0,0,5,0,12,0,0,0,0,0,0,6,4,0,0,3,0,0,0,0,21,7,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"grammar1.c.xml",39,2,2,0,9,3,6,4.5,2.12,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"latin1tab.h.xml",33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"msisupport.c.xml",62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"cfield.c.xml",1354,40,29,17,405,0,79,6.23,15.37,2,1.15,0.37,0,2,0,0,18,0,40,0,0,0,0,0,0,19,14,0,13,9,2,0,8,0,59,26,0,33,35,5,4,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0
"pymem.h.xml",26,3,3,2,8,1,3,2,1.15,1,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"unicodedata.c.xml",958,1,1,1,9,4,5,4.5,0.71,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ffitarget__9.h.xml",16,1,1,1,8,8,8,8,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"getnameinfo.c.xml",160,5,5,2,26,1,10,2.6,2.88,1,1,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,3,0,1,5,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"config__3.c.xml",142,5,4,4,9,0,2,1.13,0.64,2,1.13,0.35,0,0,0,0,1,0,5,0,0,0,0,0,0,3,0,0,5,0,0,0,0,0,3,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"formatter.h.xml",656,15,7,8,413,1,113,19.67,32.11,2,1.39,0.5,3,0,0,2,4,4,15,0,0,0,0,0,0,10,3,0,0,8,0,0,0,0,18,8,6,4,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
"importdl.c.xml",57,1,1,1,53,53,53,53,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"getpath.c.xml",417,14,10,13,42,0,14,2.33,4.09,2,1.13,0.34,0,0,0,0,4,0,14,0,0,0,0,0,0,2,15,0,0,1,0,0,0,0,14,4,0,10,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
"make_buildinfo__1.c.xml",65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"codecs.h.xml",54,1,1,1,2,1,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"prep_cif__2.c.xml",77,5,2,5,15,1,6,3,1.87,2,1.6,0.55,0,2,0,0,5,0,5,0,0,0,0,0,0,0,1,0,0,3,1,0,0,0,23,10,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"cellobject.c.xml",117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"sha512module.c.xml",567,3,1,2,559,0,557,186.33,321.01,2,1.5,0.71,0,0,0,0,2,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,2,0,1,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
"xxsubtype.c.xml",239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"arraymodule.c.xml",1860,4,3,3,98,0,54,9.8,16.96,2,1.11,0.33,0,0,0,0,1,0,4,0,0,0,0,0,0,5,0,0,3,2,0,0,0,0,3,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"iterobject.h.xml",13,1,1,1,2,1,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"mappings_tw.h.xml",2626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"_subprocess.c.xml",411,4,4,3,6,1,2,1.5,0.58,1,1,0,0,1,0,0,2,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,6,2,0,4,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
"pyconfig__4.h.xml",252,3,3,4,1,0,1,0.33,0.58,1,1,0,0,1,0,0,1,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"dup2.c.xml",14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"resource.h.xml",32,2,1,2,4,0,4,2,2.83,2,1.5,0.71,0,0,0,0,1,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"tkappinit.c.xml",102,9,8,9,60,0,14,5,4.79,2,1.08,0.29,0,0,0,0,1,0,8,1,0,0,0,0,0,0,12,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"structseq.c.xml",429,1,1,1,3,3,3,3,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"dlfcn.c.xml",155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"inffast.h.xml",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"symtable.c.xml",1105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"mathmodule.c.xml",678,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"patchlevel.h.xml",13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ffi__8.c.xml",137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"inftrees.c.xml",189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"symtable.h.xml",81,1,1,1,2,1,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"nismodule.c.xml",363,6,6,5,6,1,1,1,0,1,1,0,0,0,0,0,0,0,6,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"thread_atheos.h.xml",196,3,3,2,99,1,38,7.62,9.66,1,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,2,11,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"thread_os2.h.xml",215,5,5,3,98,1,17,5.44,5.87,1,1,0,0,0,0,0,0,0,4,0,1,0,0,0,0,4,14,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"_curses_panel.c.xml",305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"cgensupport.h.xml",52,1,1,1,2,1,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ceval.c.xml",3482,31,24,15,303,0,64,5.41,9.37,2,1.11,0.32,2,0,0,1,7,0,30,0,1,0,0,0,0,18,19,0,0,18,0,0,1,0,29,7,1,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"stringdefs.h.xml",20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"_Menumodule.c.xml",3097,147,1,147,2771,1,2515,17.43,199.43,2,1.97,0.16,0,0,0,0,146,0,138,9,0,0,0,0,0,2,156,0,1,0,0,0,0,0,438,146,0,292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"pyconfig__1.h.xml",273,53,23,36,119,0,15,1.8,2.44,4,1.56,0.81,2,6,0,0,28,6,53,0,0,0,0,0,0,66,0,0,0,0,0,0,0,0,105,62,6,37,7,0,1,2,3,0,1,0,0,0,0,0,0,0,0,0,0,0
"dynload_aix.c.xml",135,2,2,1,3,1,2,1.5,0.71,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"_Mltemodule.c.xml",1447,64,1,64,1305,0,1209,19.48,147.55,2,1.94,0.24,0,0,0,0,63,0,64,0,0,0,0,0,0,2,64,0,1,0,0,0,0,0,189,63,0,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"pyconfig.h.xml",241,6,4,6,7,0,2,1.17,0.75,2,1.2,0.45,0,1,0,0,3,0,6,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,6,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"trees.h.xml",120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"x86-ffi64.c.xml",382,2,1,2,377,10,367,188.5,252.44,2,1.5,0.71,0,0,0,0,1,0,2,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"empty.c.xml",5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Python-ast.h.xml",443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"tokenizer.h.xml",52,3,3,3,6,1,2,1.5,0.58,1,1,0,1,0,0,1,0,0,3,0,0,0,0,0,0,1,2,0,1,0,0,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"sgimodule.c.xml",42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"getcwd_riscos.c.xml",5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"mysnprintf.c.xml",55,2,2,1,22,1,18,5.5,8.35,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"tokenizer.c.xml",1389,15,8,4,483,0,248,20.13,50.16,2,1.4,0.5,1,2,0,2,7,1,15,0,0,0,0,0,0,9,8,0,0,7,0,0,0,0,31,8,3,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"listobject.c.xml",2261,4,4,3,21,1,11,3,3.83,1,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,1,0,0,2,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"_Launchmodule.c.xml",406,3,3,2,13,1,7,4.33,3.06,1,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,3,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"loop.c.xml",20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"_TEmodule.c.xml",1120,52,1,52,1002,1,908,18.22,122.25,2,1.93,0.26,0,0,0,0,51,0,52,0,0,0,0,0,0,2,52,0,1,0,0,0,0,0,153,51,0,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"methodobject.h.xml",52,1,1,1,2,1,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"moduleobject.h.xml",15,1,1,1,2,1,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"inffast.c.xml",230,4,1,3,214,1,203,35.67,81.99,2,1.8,0.45,0,0,0,0,3,0,4,0,0,0,0,0,0,3,2,0,0,1,0,0,0,0,8,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ffitarget__17.h.xml",144,29,9,8,82,0,21,2.48,3.98,3,1.89,0.74,0,1,1,0,16,4,29,0,0,0,0,0,0,23,0,0,6,0,0,4,0,0,82,38,4,40,17,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0
"ffi64.c.xml",354,1,1,1,347,347,347,347,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"_bytesio.c.xml",556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"malloc_closure.c.xml",80,6,3,5,29,1,8,2.9,2.51,2,1.33,0.52,0,1,0,0,3,0,6,0,0,0,0,0,0,3,5,0,0,2,0,0,0,0,10,4,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"setobject.h.xml",43,1,1,1,2,1,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"cStringIO.h.xml",19,1,1,1,2,1,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"noddy4.c.xml",178,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"pythread.h.xml",33,2,2,2,4,1,2,1.33,0.58,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"bsddb.h.xml",117,5,4,3,20,1,11,3.33,4.08,2,1.17,0.41,0,0,0,0,1,0,5,0,0,0,0,0,0,4,0,0,2,0,0,0,0,0,3,1,0,2,4,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0
"dictobject.h.xml",53,1,1,1,2,1,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"connection.h.xml",50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"formatter_unicode.c.xml",5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"pipe_connection.c.xml",90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"socketmodule.h.xml",149,29,11,22,98,1,31,3.27,6.55,3,1.74,0.62,0,0,1,0,17,1,29,0,0,0,0,0,0,18,7,0,5,0,0,0,0,0,57,22,2,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"winsound.c.xml",125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
